date,hour,wind_system,wind_coast,wind_south,wind_west,wind_north
01/19/2021,3,18136.04,2063.5,2373.42,10404.39,682.69
01/19/2021,4,17873.38,2021.61,2312.05,10469.73,694.73
01/19/2021,5,18033.13,1990.63,2397.66,10336.75,812.65
01/19/2021,6,18873.0,2050.82,2442.07,10805.76,830.47
01/19/2021,7,18755.84,2298.1,2371.42,10479.2,832.23
01/19/2021,8,18239.04,2438.11,2320.33,9756.49,989.53
01/19/2021,9,17418.55,2289.3,2174.23,9451.54,1024.15
01/19/2021,10,18375.59,2579.94,2375.23,10048.71,943.48
01/19/2021,11,19654.31,2766.13,2356.78,10662.77,1020.33
01/19/2021,12,20015.2,2895.07,2129.54,11130.69,1000.21
01/19/2021,13,20250.6,2946.5,2132.37,11340.59,996.75
01/19/2021,14,19900.85,2955.67,2132.84,11402.64,999.16
01/19/2021,15,19568.86,2835.51,2300.02,11595.55,972.62
01/19/2021,16,19346.48,2650.56,2579.68,11675.23,1004.59
01/19/2021,17,17995.54,2434.42,2584.61,11049.22,990.26
01/19/2021,18,16150.86,2231.28,2542.12,10020.12,905.6
01/19/2021,19,13833.85,2315.51,2469.24,7953.4,948.35
01/19/2021,20,11776.6,2093.68,2354.36,6389.61,893.95
01/19/2021,21,9994.33,1681.2,2332.12,5178.83,761.98
01/19/2021,22,8112.74,1283.33,2131.82,3925.91,728.23
01/19/2021,23,6805.35,1101.28,1946.41,2928.07,721.55
01/19/2021,24,5479.72,1220.45,1487.56,2036.67,589.65
01/20/2021,1,3887.85,1299.59,1047.66,928.93,357.97
01/20/2021,2,3329.6,1350.04,783.66,453.24,325.3
01/20/2021,3,3325.78,1288.71,663.6,228.64,229.63
01/20/2021,4,2891.1,965.9,523.41,167.61,145.94
01/20/2021,5,2951.2,867.42,453.73,192.11,142.62
01/20/2021,6,3426.14,883.56,767.0,210.24,148.7
01/20/2021,7,3529.24,842.7,768.72,220.31,104.77
01/20/2021,8,3982.46,870.55,832.76,362.54,65.55
01/20/2021,9,4064.82,559.27,895.42,368.11,87.93
01/20/2021,10,3886.66,245.28,572.63,509.96,35.44
01/20/2021,11,4581.43,194.2,484.36,1064.21,22.97
01/20/2021,12,5251.66,140.98,730.03,1569.54,17.63
01/20/2021,13,5734.86,152.13,884.87,1864.61,6.72
01/20/2021,14,5911.83,286.27,872.76,1894.07,26.92
01/20/2021,15,5859.52,472.89,680.72,1810.11,91.06
01/20/2021,16,5659.78,479.64,516.63,1796.45,63.65
01/20/2021,17,5269.24,381.57,339.75,1705.88,47.52
01/20/2021,18,5521.99,277.49,174.97,2065.55,42.18
01/20/2021,19,7105.62,253.83,162.79,3387.97,157.12
01/20/2021,20,10200.63,290.65,287.25,6151.09,333.29
01/20/2021,21,11956.15,242.04,311.63,7720.63,530.53
01/20/2021,22,12295.99,171.62,337.0,7850.86,758.63
01/20/2021,23,12668.47,208.39,410.57,8039.92,837.97
01/20/2021,24,13029.5,234.59,566.16,8152.79,901.01
01/21/2021,1,13403.57,243.76,589.47,8411.73,989.64
01/21/2021,2,13629.66,189.05,583.89,8812.24,931.1
01/21/2021,3,13538.02,92.15,592.17,8786.66,892.48
01/21/2021,4,13570.47,38.17,578.36,8786.24,979.21
01/21/2021,5,13694.08,17.03,533.5,8877.04,1066.24
01/21/2021,6,13021.04,3.07,480.91,8436.78,956.2
01/21/2021,7,12056.95,1.2,305.14,7909.84,893.69
01/21/2021,8,10446.15,6.46,236.72,7045.33,843.06
01/21/2021,9,8590.71,10.61,171.18,5897.98,718.76
01/21/2021,10,7471.49,5.08,127.55,5241.86,563.89
01/21/2021,11,5600.88,0.0,210.19,3939.78,490.7
01/21/2021,12,4413.16,0.0,180.11,2986.31,418.79
01/21/2021,13,3355.03,0.0,144.19,2338.55,382.54
01/21/2021,14,2695.37,0.27,112.8,2002.5,343.78
01/21/2021,15,2413.74,3.84,94.85,1751.23,352.71
01/21/2021,16,3108.37,1.56,109.12,2320.3,342.47
01/21/2021,17,3695.93,3.09,207.71,2826.07,191.08
01/21/2021,18,3564.85,17.66,211.18,2582.32,152.35
01/21/2021,19,3998.74,9.79,129.34,3029.45,124.37
01/21/2021,20,4683.76,4.33,227.25,3726.38,164.62
01/21/2021,21,5687.93,14.85,244.49,4673.34,212.34
01/21/2021,22,5658.96,9.59,283.68,4383.4,176.84
01/21/2021,23,6477.72,3.94,313.69,4841.32,296.87
01/21/2021,24,7562.59,9.33,292.91,5615.41,354.61
01/22/2021,1,8670.05,9.34,442.17,6189.11,493.27
01/22/2021,2,7952.36,13.16,531.74,5553.98,543.45
01/22/2021,3,6674.29,16.58,425.43,4484.15,489.6
01/22/2021,4,6091.58,41.48,393.54,3959.43,465.58
01/22/2021,5,5933.91,130.11,470.0,3777.86,483.97
01/22/2021,6,6221.13,405.5,557.26,3766.46,419.08
01/22/2021,7,6131.59,495.08,511.39,3690.39,429.33
01/22/2021,8,6365.59,340.77,567.32,3992.28,391.45
01/22/2021,9,5780.67,293.06,666.49,3769.98,192.47
01/22/2021,10,4010.86,235.93,419.53,2779.19,134.1
01/22/2021,11,2790.78,112.75,375.83,1931.36,116.75
01/22/2021,12,2074.46,21.42,350.5,1497.23,85.78
01/22/2021,13,1400.99,24.36,257.13,1026.64,72.47
01/22/2021,14,1015.74,34.91,179.33,733.31,63.4
01/22/2021,15,968.79,21.02,187.2,676.19,76.68
01/22/2021,16,984.68,19.74,219.18,614.87,102.48
01/22/2021,17,1095.3,80.07,204.04,628.02,103.81
01/22/2021,18,1562.05,173.42,258.82,837.98,97.83
01/22/2021,19,2553.77,325.88,439.32,1369.41,100.61
01/22/2021,20,3632.19,384.11,558.58,1970.9,86.24
01/22/2021,21,4141.48,421.2,667.29,2204.57,72.04
01/22/2021,22,4075.71,277.57,667.71,2065.21,79.18
01/22/2021,23,4182.81,151.32,725.04,2119.58,66.03
01/22/2021,24,3901.31,43.88,740.78,1869.93,42.46
01/23/2021,1,3653.43,79.77,654.18,1632.78,45.37
01/23/2021,2,3649.09,191.91,660.45,1640.08,52.9
01/23/2021,3,3705.15,275.82,667.73,1605.97,44.72
01/23/2021,4,3754.3,266.26,488.88,1364.13,56.04
01/23/2021,5,3818.05,326.25,449.43,1181.16,33.36
01/23/2021,6,4240.86,474.78,429.57,1246.93,29.81
01/23/2021,7,4779.95,454.43,395.44,1520.65,40.82
01/23/2021,8,4921.25,475.24,486.33,1525.55,79.29
01/23/2021,9,4997.16,473.8,396.96,1537.4,108.95
01/23/2021,10,5558.46,481.03,344.32,1953.47,133.82
01/23/2021,11,5829.19,567.61,364.26,2113.58,111.37
01/23/2021,12,6263.39,610.95,384.26,2522.78,130.24
01/23/2021,13,6569.32,560.82,451.59,2770.31,117.04
01/23/2021,14,6994.63,532.13,478.05,3157.01,133.31
01/23/2021,15,7357.18,650.56,531.49,3288.15,174.7
01/23/2021,16,7314.33,875.23,515.16,2993.05,225.69
01/23/2021,17,7316.03,1055.26,496.09,2846.87,242.19
01/23/2021,18,7779.67,1145.97,463.59,3226.17,285.04
01/23/2021,19,9278.63,1021.19,598.01,4509.18,477.16
01/23/2021,20,10870.63,926.63,796.16,5920.22,502.55
01/23/2021,21,12567.43,772.0,888.4,7669.1,511.07
01/23/2021,22,13700.95,861.34,1051.53,8516.33,549.72
01/23/2021,23,13985.25,884.66,1084.22,8763.21,516.55
01/23/2021,24,14302.53,1006.33,1302.13,8734.27,542.39
01/24/2021,1,13843.91,1364.89,1288.91,8058.31,488.16
01/24/2021,2,12774.84,1100.33,1266.15,7695.99,440.65
01/24/2021,3,12043.34,1150.64,1333.64,7311.37,485.83
01/24/2021,4,11383.04,1103.64,1431.58,6840.17,503.48
01/24/2021,5,10508.89,1173.95,1531.25,5662.9,415.55
01/24/2021,6,10150.23,1512.63,1623.28,4903.88,286.4
01/24/2021,7,9613.19,1789.15,1885.51,3883.59,225.56
01/24/2021,8,8453.75,2083.33,1915.81,2637.28,115.81
01/24/2021,9,7648.73,2304.6,1855.46,1997.95,79.99
01/24/2021,10,7316.49,2496.06,1781.88,2107.59,72.95
01/24/2021,11,7996.69,2705.58,1771.31,2896.16,89.93
01/24/2021,12,9496.15,2775.89,1889.78,4081.46,79.66
01/24/2021,13,10251.86,2765.61,1963.41,4585.44,75.81
01/24/2021,14,10359.86,2806.32,1946.64,4745.44,107.85
01/24/2021,15,10540.9,2805.33,1947.16,4969.14,186.98
01/24/2021,16,11303.5,2785.33,1931.67,5715.73,235.21
01/24/2021,17,11933.42,2793.69,2094.53,6005.53,360.1
01/24/2021,18,12184.68,2716.49,2245.63,6153.3,457.92
01/24/2021,19,13897.06,2733.11,2437.62,7223.91,573.0
01/24/2021,20,15024.03,2827.58,2557.74,7691.2,748.59
01/24/2021,21,15040.68,2830.04,2720.63,7582.2,841.09
01/24/2021,22,13578.64,2824.58,2340.54,6428.02,798.09
01/24/2021,23,13152.18,2756.65,2643.92,6070.96,876.47
01/24/2021,24,13738.57,2644.63,2691.78,6794.28,967.56
01/25/2021,1,15773.22,2456.71,2609.68,8862.01,1268.34
01/25/2021,2,16040.79,2366.9,2495.79,8959.41,1175.47
01/25/2021,3,14737.99,2332.74,2431.85,8054.47,1125.07
01/25/2021,4,15275.92,2269.09,2424.9,8039.53,1202.87
01/25/2021,5,15950.21,2145.65,2254.04,8442.52,882.26
01/25/2021,6,17064.89,2009.51,2324.32,9322.3,749.84
01/25/2021,7,17616.28,2296.17,2228.32,9690.76,704.78
01/25/2021,8,17743.78,2276.32,1804.9,10161.43,870.41
01/25/2021,9,16782.18,1684.34,1217.32,10449.32,908.05
01/25/2021,10,15873.12,1367.14,989.13,10265.44,709.66
01/25/2021,11,16358.76,1304.49,877.23,10886.51,707.48
01/25/2021,12,17089.06,993.0,881.67,11898.69,754.6
01/25/2021,13,16846.64,514.23,957.68,11977.97,829.42
01/25/2021,14,16383.5,279.21,963.42,11694.91,875.83
01/25/2021,15,16443.6,226.78,882.48,11904.72,875.57
01/25/2021,16,16460.32,321.18,890.76,11809.93,899.78
01/25/2021,17,17312.92,703.69,975.31,12174.62,947.91
01/25/2021,18,15992.13,935.42,984.43,10782.58,773.86
01/25/2021,19,13591.88,819.64,1134.89,8540.74,679.88
01/25/2021,20,13273.22,836.38,1473.88,8177.5,746.99
01/25/2021,21,12671.7,923.05,1417.2,7695.91,913.01
01/25/2021,22,11918.57,1153.55,1359.51,6906.78,984.77
01/25/2021,23,10361.24,1116.52,1553.76,5812.13,828.13
01/25/2021,24,8453.74,1209.63,1834.78,4119.15,609.45
01/26/2021,1,7876.91,1243.32,1609.16,4087.55,445.88
01/26/2021,2,8362.77,1565.99,1392.32,4177.76,414.56
01/26/2021,3,9638.53,1883.17,1269.22,4848.99,371.05
01/26/2021,4,10008.56,1665.07,1291.43,4971.84,229.98
01/26/2021,5,8872.93,1330.96,1222.55,4355.72,145.35
01/26/2021,6,8413.71,1186.03,1016.42,4467.59,164.75
01/26/2021,7,9278.04,1195.91,798.22,5553.8,239.6
01/26/2021,8,9595.29,1220.91,608.39,6003.33,533.2
01/26/2021,9,7816.75,1224.44,285.04,4963.35,652.93
01/26/2021,10,5888.2,1027.16,155.3,3686.47,449.62
01/26/2021,11,5025.7,962.46,272.08,2921.54,279.09
01/26/2021,12,3907.21,724.34,192.42,2379.53,160.77
01/26/2021,13,3120.0,454.53,84.43,2049.51,64.35
01/26/2021,14,2615.47,213.7,79.21,1598.87,45.96
01/26/2021,15,2277.04,125.03,134.64,1432.55,53.66
01/26/2021,16,2486.79,218.86,145.34,1771.31,93.32
01/26/2021,17,4240.73,380.21,276.23,3056.95,153.49
01/26/2021,18,7233.82,462.9,434.62,5087.68,301.49
01/26/2021,19,9454.99,482.07,657.25,6749.08,544.46
01/26/2021,20,10794.48,350.45,1291.95,6953.51,819.76
01/26/2021,21,8803.11,246.16,1524.53,4796.52,970.18
01/26/2021,22,7078.62,214.07,1447.53,3332.67,829.69
01/26/2021,23,5877.52,125.22,1152.12,2685.43,659.02
01/26/2021,24,5654.49,67.41,901.29,2677.85,574.62
01/27/2021,1,6103.62,8.71,643.26,3112.61,453.89
01/27/2021,2,6692.36,1.68,485.23,3857.2,466.27
01/27/2021,3,8094.02,316.26,699.45,5267.42,240.32
01/27/2021,4,11589.45,1213.68,1545.2,7094.15,349.46
01/27/2021,5,14641.73,2029.32,2207.49,8783.99,500.99
01/27/2021,6,15579.54,2467.99,2504.51,9012.7,514.31
01/27/2021,7,16065.95,2673.33,2561.92,9243.92,484.45
01/27/2021,8,16361.69,2680.02,2662.67,9600.19,582.7
01/27/2021,9,14926.74,2306.03,2631.94,8651.57,572.93
01/27/2021,10,13743.8,2258.77,2482.64,7569.3,567.77
01/27/2021,11,14179.25,2359.8,2466.43,7846.31,771.88
01/27/2021,12,13225.87,2666.83,2426.06,6795.21,937.71
01/27/2021,13,10867.2,2587.52,2259.54,4991.35,873.29
01/27/2021,14,8387.91,2457.0,1905.44,3110.02,869.82
01/27/2021,15,6827.97,2170.03,1524.72,2180.48,880.36
01/27/2021,16,5617.91,1922.99,1201.26,1662.45,681.95
01/27/2021,17,4923.44,1898.37,929.05,1342.02,496.45
01/27/2021,18,4453.66,1792.86,762.14,1172.26,387.39
01/27/2021,19,4605.71,1480.5,662.55,1422.18,304.24
01/27/2021,20,6680.13,1441.74,820.73,2269.94,404.53
01/27/2021,21,8557.13,1568.16,915.29,3118.13,497.56
01/27/2021,22,9185.24,1659.62,908.78,3593.47,486.34
01/27/2021,23,9460.15,1730.66,910.85,3811.32,457.31
01/27/2021,24,10345.6,2179.73,1106.78,4047.47,448.69
01/28/2021,1,11111.96,2579.25,1280.23,4252.86,488.62
01/28/2021,2,11901.7,2536.06,1597.23,4758.06,449.04
01/28/2021,3,12419.46,2320.75,1903.51,5264.74,355.08
01/28/2021,4,12445.9,2337.05,2057.88,5163.45,293.37
01/28/2021,5,12039.86,2288.53,2077.15,4790.56,264.95
01/28/2021,6,12009.41,2165.58,2088.01,4833.9,311.46
01/28/2021,7,12248.51,2169.37,1928.15,5292.8,270.08
01/28/2021,8,12023.49,2121.21,1522.77,5494.57,288.87
01/28/2021,9,10673.64,1559.29,1168.5,5179.5,271.22
01/28/2021,10,8427.89,1359.73,829.72,3605.87,164.18
01/28/2021,11,7141.63,1378.0,555.94,2649.04,88.96
01/28/2021,12,6747.17,1043.82,340.96,2827.94,28.74
01/28/2021,13,6745.71,608.52,255.44,3341.14,22.17
01/28/2021,14,6936.36,465.16,227.97,3657.32,47.7
01/28/2021,15,8396.61,505.33,238.37,5104.64,54.56
01/28/2021,16,9576.12,646.71,463.97,5923.07,25.83
01/28/2021,17,9939.24,866.67,593.8,5960.77,58.7
01/28/2021,18,10184.76,863.86,860.66,5807.14,139.9
01/28/2021,19,11123.16,740.2,1295.75,6196.94,358.49
01/28/2021,20,12809.22,601.25,1841.88,7261.24,564.8
01/28/2021,21,14043.01,603.26,2117.79,7887.72,823.16
01/28/2021,22,14806.81,483.84,2302.1,8568.6,857.72
01/28/2021,23,15732.07,451.07,2399.82,9406.18,849.82
01/28/2021,24,16071.89,448.15,2294.41,9827.86,844.58
01/29/2021,1,16484.93,450.64,2135.29,10291.33,934.24
01/29/2021,2,17014.3,598.91,2222.7,10636.06,885.77
01/29/2021,3,17447.28,782.59,2236.16,10840.65,919.85
01/29/2021,4,18064.56,833.98,2244.38,11256.72,1058.08
01/29/2021,5,18051.92,809.76,2222.98,11236.81,1118.2
01/29/2021,6,17967.04,741.36,2038.97,11407.23,1105.91
01/29/2021,7,18063.31,708.7,1893.56,11641.3,1147.34
01/29/2021,8,17820.94,701.34,1805.88,11472.52,1193.63
01/29/2021,9,17120.89,592.05,1586.32,11179.63,1088.22
01/29/2021,10,15190.86,519.29,1341.09,9743.96,924.95
01/29/2021,11,15912.35,887.59,1671.11,9767.37,930.77
01/29/2021,12,16064.35,1052.95,1609.44,9786.49,975.92
01/29/2021,13,15203.75,1137.23,1684.65,8949.21,855.14
01/29/2021,14,15546.87,1475.94,1720.76,9012.36,787.89
01/29/2021,15,15776.58,1878.02,1614.52,8982.93,779.94
01/29/2021,16,15837.25,2294.26,1835.18,8347.55,879.35
01/29/2021,17,15627.46,2492.61,1928.4,7773.44,908.55
01/29/2021,18,15150.95,2457.19,1956.63,7296.91,800.15
01/29/2021,19,14934.45,1923.68,2116.7,7472.42,881.83
01/29/2021,20,16678.81,1469.01,2540.15,9015.99,1030.58
01/29/2021,21,18632.83,1302.16,2702.96,10789.67,1210.48
01/29/2021,22,19512.41,1742.77,2722.04,11034.68,1348.61
01/29/2021,23,20310.75,2089.67,2668.91,11670.02,1258.09
01/29/2021,24,20587.67,2025.55,2662.7,12082.36,1289.14
01/30/2021,1,19940.99,2143.0,2654.85,11386.66,1321.18
01/30/2021,2,19510.97,2084.25,2569.97,11189.52,1247.79
01/30/2021,3,19315.14,2141.87,2710.82,10824.34,1189.58
01/30/2021,4,19345.28,2157.75,2907.15,10624.76,1172.56
01/30/2021,5,19262.86,2234.82,2843.23,10498.78,1206.54
01/30/2021,6,19450.05,2347.01,2799.44,10533.77,1308.77
01/30/2021,7,20536.92,2502.72,2707.14,11434.42,1414.94
01/30/2021,8,21567.49,2460.28,2754.02,12370.53,1397.99
01/30/2021,9,21315.45,2638.74,2632.03,12126.32,1315.51
01/30/2021,10,21007.78,2838.12,2629.22,11759.31,1355.61
01/30/2021,11,21076.49,2946.22,2640.94,11757.09,1239.53
01/30/2021,12,20694.25,2872.99,2667.07,11464.69,1220.37
01/30/2021,13,20665.87,2880.0,2433.18,11596.51,1256.72
01/30/2021,14,19852.08,2490.55,1544.26,11859.75,1333.44
01/30/2021,15,19478.94,2170.89,1158.7,12252.33,1353.7
01/30/2021,16,19232.32,2012.69,989.98,12294.33,1352.06
01/30/2021,17,18623.95,2108.13,807.15,11757.57,1297.14
01/30/2021,18,15728.63,2042.99,723.78,9322.82,1100.1
01/30/2021,19,13991.98,2129.65,964.39,7603.88,1024.94
01/30/2021,20,13567.76,2225.47,1418.68,6594.49,1170.06
01/30/2021,21,13199.17,1915.09,1630.59,6135.9,1246.02
01/30/2021,22,12717.36,1569.74,1262.56,6106.18,1268.55
01/30/2021,23,11800.84,1044.52,746.81,6215.3,1228.28
01/30/2021,24,11626.41,802.67,618.24,6439.2,1186.96
01/31/2021,1,11246.98,715.67,575.87,6436.77,1125.84
01/31/2021,2,12623.88,384.23,810.63,7882.55,1145.24
01/31/2021,3,13779.78,198.74,1329.64,8491.41,1217.8
01/31/2021,4,14094.08,233.54,1597.38,8436.56,1244.38
01/31/2021,5,15271.58,536.47,1553.69,9297.5,1268.53
01/31/2021,6,15633.4,991.03,1657.21,9068.25,1312.25
01/31/2021,7,15771.77,1113.97,1915.58,8842.49,1302.13
01/31/2021,8,16262.25,1107.77,2045.87,9217.58,1290.25
01/31/2021,9,15436.4,1181.16,1743.55,8651.16,1290.41
01/31/2021,10,15021.32,1239.67,1354.1,8547.62,1320.24
01/31/2021,11,16614.9,1931.74,1348.01,9466.16,1222.67
01/31/2021,12,15997.54,2234.21,1497.29,8534.3,1127.71
01/31/2021,13,14609.67,2393.02,1330.56,7194.2,1123.05
01/31/2021,14,13596.17,2273.01,1165.26,6490.71,1136.21
01/31/2021,15,13069.32,1981.56,1213.32,6410.66,1129.75
01/31/2021,16,12294.98,1716.64,1321.91,6191.99,1154.47
01/31/2021,17,11135.4,1599.0,1330.18,5540.85,1107.39
01/31/2021,18,8958.16,1550.6,1192.55,4188.85,957.89
01/31/2021,19,7295.43,1670.43,990.82,3089.62,891.14
01/31/2021,20,7981.1,1876.1,1460.69,3132.46,969.99
01/31/2021,21,8094.16,2053.47,1968.97,2539.34,988.37
01/31/2021,22,7210.68,2284.2,1921.06,1757.69,909.64
01/31/2021,23,6705.76,2475.11,1858.41,1371.91,875.4
01/31/2021,24,6907.01,2674.75,1896.13,1342.14,928.45
02/01/2021,1,6909.16,2654.68,1905.96,1359.79,904.82
02/01/2021,2,6663.36,2616.96,1873.6,1158.23,820.24
02/01/2021,3,6420.05,2658.7,1832.4,835.94,742.91
02/01/2021,4,6477.88,2693.28,1793.88,633.3,720.47
02/01/2021,5,6515.68,2688.66,1671.47,547.18,735.47
02/01/2021,6,6129.69,2745.77,1345.41,411.87,724.13
02/01/2021,7,5529.1,2422.23,1077.28,333.75,620.33
02/01/2021,8,4991.92,1949.05,793.05,285.51,517.75
02/01/2021,9,4334.24,1514.97,381.03,306.62,319.78
02/01/2021,10,4118.98,1794.93,488.88,173.47,130.37
02/01/2021,11,3575.55,1615.12,270.53,258.02,90.84
02/01/2021,12,3374.29,1153.11,77.46,401.37,114.69
02/01/2021,13,2977.82,817.07,42.31,412.73,137.6
02/01/2021,14,3140.88,749.19,58.69,542.67,160.19
02/01/2021,15,3458.65,672.59,50.94,783.88,107.72
02/01/2021,16,3937.22,680.14,30.83,880.85,55.38
02/01/2021,17,4029.86,620.85,21.07,951.71,32.25
02/01/2021,18,4260.41,577.64,15.31,1249.13,20.95
02/01/2021,19,4995.13,449.3,54.43,1980.01,23.72
02/01/2021,20,6384.42,369.61,205.73,3244.02,39.84
02/01/2021,21,8655.22,228.04,508.43,5266.66,63.62
02/01/2021,22,10205.0,118.26,766.53,6658.47,81.13
02/01/2021,23,12260.8,116.09,1085.0,8327.47,117.33
02/01/2021,24,13760.29,111.02,1306.74,9545.74,191.49
02/02/2021,1,13911.14,69.18,1389.66,9595.41,236.99
02/02/2021,2,13092.02,48.7,1412.27,8683.93,311.46
02/02/2021,3,13784.56,27.14,1323.52,9439.49,360.39
02/02/2021,4,14172.23,27.11,1311.51,9820.04,382.45
02/02/2021,5,14487.12,45.87,1370.84,9924.07,490.94
02/02/2021,6,14243.42,60.92,1319.67,9564.55,664.04
02/02/2021,7,14574.4,49.87,1360.24,9752.56,779.23
02/02/2021,8,15317.86,64.3,1507.06,10258.99,854.18
02/02/2021,9,14889.9,88.9,1272.96,10171.21,773.29
02/02/2021,10,12604.77,19.23,1115.13,8929.05,488.75
02/02/2021,11,12999.07,50.25,1213.93,9720.55,465.03
02/02/2021,12,13167.03,105.57,1154.16,10295.28,434.85
02/02/2021,13,12228.58,145.41,1093.34,9755.04,499.16
02/02/2021,14,10908.06,168.98,1002.24,8694.2,529.21
02/02/2021,15,9311.95,279.73,911.26,7222.56,567.61
02/02/2021,16,7777.55,509.77,864.24,5627.63,567.69
02/02/2021,17,6452.9,959.66,718.73,4195.35,528.27
02/02/2021,18,6224.36,1241.44,657.98,3716.71,534.64
02/02/2021,19,8525.26,1275.33,1025.36,5278.32,737.77
02/02/2021,20,12693.82,1324.98,1796.13,8236.41,1018.19
02/02/2021,21,15251.49,1354.63,2394.8,9797.32,1224.06
02/02/2021,22,16415.94,1310.64,2443.91,10460.45,1348.3
02/02/2021,23,16509.36,1113.95,2475.58,10506.51,1375.62
02/02/2021,24,16496.6,1156.99,2507.69,10474.41,1318.38
02/03/2021,1,16008.33,1119.65,2478.78,10002.91,1387.35
02/03/2021,2,15232.69,1089.14,2450.27,9546.4,1353.83
02/03/2021,3,14227.33,1004.54,2422.78,8844.12,1306.33
02/03/2021,4,13719.39,791.82,2331.35,8590.53,1338.82
02/03/2021,5,13232.58,778.45,2220.19,8072.5,1331.96
02/03/2021,6,12277.17,711.11,1926.77,7263.18,1336.68
02/03/2021,7,12358.31,560.36,1737.25,7099.14,1340.15
02/03/2021,8,12788.25,546.31,1544.01,7232.25,1315.3
02/03/2021,9,12421.48,565.61,1614.15,6636.46,1228.78
02/03/2021,10,9785.51,774.95,1282.12,4325.45,1009.94
02/03/2021,11,8961.92,1592.82,1729.97,2762.88,1061.32
02/03/2021,12,9195.04,1839.47,1631.03,2477.04,1087.11
02/03/2021,13,9415.13,1778.03,1404.91,2621.07,1078.46
02/03/2021,14,10965.46,2028.17,1399.23,3718.63,1164.98
02/03/2021,15,12988.51,2420.11,1511.77,5112.86,1243.26
02/03/2021,16,15089.18,2832.61,1559.05,6692.87,1322.68
02/03/2021,17,16802.7,2882.54,1834.06,8057.99,1375.66
02/03/2021,18,17426.03,2996.09,2272.69,8152.49,1378.58
02/03/2021,19,19251.58,2939.91,2512.86,9813.77,1375.19
02/03/2021,20,21610.01,2982.39,2675.78,11919.21,1439.5
02/03/2021,21,22414.26,2951.81,2725.23,12730.67,1383.56
02/03/2021,22,22025.11,2794.56,2741.85,12661.81,1344.59
02/03/2021,23,21238.56,2643.31,2730.75,12066.39,1325.79
02/03/2021,24,19695.48,2467.98,2766.94,10646.32,1335.06
02/04/2021,1,18825.5,2271.88,2765.77,10119.99,1189.98
02/04/2021,2,18252.54,2094.14,2613.69,9881.93,1188.49
02/04/2021,3,17781.75,1954.66,2463.89,9709.87,1184.62
02/04/2021,4,17609.82,2130.4,2461.16,9349.14,1206.04
02/04/2021,5,18077.42,2249.51,2556.36,9437.71,1358.96
02/04/2021,6,19226.4,2334.84,2497.61,10383.73,1406.52
02/04/2021,7,19204.98,2561.63,2206.57,10360.74,1432.43
02/04/2021,8,18772.27,2544.4,2189.93,10092.06,1306.22
02/04/2021,9,18056.86,2479.93,1909.01,9801.79,1234.29
02/04/2021,10,19067.85,2833.31,1735.47,10780.41,1117.56
02/04/2021,11,19518.55,2946.49,1563.85,11441.87,1100.1
02/04/2021,12,18859.09,2907.23,1317.21,11085.69,1102.52
02/04/2021,13,17263.4,2597.63,1060.61,9946.59,1174.39
02/04/2021,14,14973.14,2350.52,795.04,8334.72,1278.75
02/04/2021,15,12078.19,2011.09,652.73,6728.62,1163.89
02/04/2021,16,9760.32,1496.02,690.69,5806.61,1091.48
02/04/2021,17,8063.95,1241.6,768.26,4784.63,944.7
02/04/2021,18,7188.18,1367.19,871.43,3994.85,708.45
02/04/2021,19,7597.15,1738.78,1189.4,3757.36,616.55
02/04/2021,20,9038.86,1742.85,1348.55,4769.66,703.15
02/04/2021,21,10252.86,1810.75,1310.55,5657.12,929.88
02/04/2021,22,11044.43,1640.68,1512.68,6110.85,1120.76
02/04/2021,23,11307.03,1366.95,1397.21,6576.81,1085.36
02/04/2021,24,11491.03,1196.08,1185.4,6948.32,1043.02
02/05/2021,1,11284.93,1128.56,1170.78,6533.86,981.28
02/05/2021,2,10170.29,1235.99,1055.15,5052.66,951.03
02/05/2021,3,8760.83,1141.72,899.78,3900.38,717.13
02/05/2021,4,7753.84,1109.14,782.99,3032.13,569.42
02/05/2021,5,7544.81,945.84,799.14,2883.22,370.62
02/05/2021,6,7292.61,1143.5,843.72,2441.61,422.7
02/05/2021,7,6982.99,1332.2,654.37,2107.51,444.92
02/05/2021,8,6645.48,1274.48,724.32,1784.78,371.1
02/05/2021,9,5593.62,1122.09,733.12,1332.0,243.26
02/05/2021,10,5193.39,1299.6,974.26,1485.82,126.66
02/05/2021,11,6424.99,1536.18,1407.03,1871.24,102.02
02/05/2021,12,6314.71,1778.07,1232.08,1845.11,105.05
02/05/2021,13,5445.82,1715.94,708.58,1842.36,130.8
02/05/2021,14,4670.21,1737.16,381.94,1799.62,103.1
02/05/2021,15,3974.44,1713.38,130.82,1687.97,135.98
02/05/2021,16,3473.44,1295.51,91.36,1703.05,163.69
02/05/2021,17,3438.4,1229.33,149.98,1709.03,169.81
02/05/2021,18,3774.95,1356.5,318.26,1560.63,219.83
02/05/2021,19,5633.97,1339.52,1104.6,2310.1,364.94
02/05/2021,20,9774.03,1420.88,1930.47,4746.36,680.26
02/05/2021,21,13362.13,1114.48,2018.39,7321.51,963.27
02/05/2021,22,15840.93,840.41,2121.09,9154.6,1126.14
02/05/2021,23,16522.77,734.18,1842.9,10067.15,1211.23
02/05/2021,24,16343.34,427.76,1795.28,10428.95,1303.97
02/06/2021,1,15640.74,261.32,1655.22,10254.06,1209.98
02/06/2021,2,15625.6,175.09,1685.5,10325.68,1052.64
