date,hour,solar_system,solar_centerwest,solar_northwest,solar_farwest,solar_fareast,solar_southeast,solar_centereast
12/28/2024,17,8993.58,1162.07,761.46,2510.11,2288.07,1355.27,916.6
12/28/2024,18,1193.71,173.67,86.39,546.22,139.27,182.39,65.77
12/28/2024,19,0.54,0.0,0.0,0.02,0.16,0.0,0.36
12/28/2024,20,0.58,0.0,0.0,0.02,0.21,0.0,0.35
12/28/2024,21,0.66,0.0,0.0,0.0,0.31,0.0,0.35
12/28/2024,22,0.7,0.0,0.0,0.02,0.32,0.0,0.36
12/28/2024,23,0.67,0.0,0.0,0.01,0.31,0.0,0.35
12/28/2024,24,0.68,0.0,0.0,0.01,0.31,0.0,0.36
12/29/2024,1,0.71,0.0,0.0,0.01,0.34,0.0,0.36
12/29/2024,2,0.77,0.0,0.0,0.02,0.37,0.0,0.38
12/29/2024,3,0.76,0.0,0.0,0.01,0.38,0.0,0.37
12/29/2024,4,0.77,0.0,0.0,0.01,0.38,0.0,0.38
12/29/2024,5,0.79,0.0,0.0,0.02,0.39,0.0,0.38
12/29/2024,6,0.76,0.0,0.0,0.02,0.39,0.0,0.35
12/29/2024,7,0.78,0.0,0.0,0.02,0.4,0.0,0.36
12/29/2024,8,295.72,6.42,0.88,1.95,170.17,84.08,32.22
12/29/2024,9,4948.12,640.31,261.29,679.01,1689.89,1183.65,493.97
12/29/2024,10,12039.44,1789.01,1013.94,2988.21,2997.22,2137.39,1113.67
12/29/2024,11,14188.71,2132.48,1211.83,3347.11,3596.27,2179.98,1721.04
12/29/2024,12,15248.57,2049.21,1135.36,3323.23,4656.67,2112.1,1972.0
12/29/2024,13,15775.57,1967.68,1100.83,3285.17,5421.29,2077.47,1923.13
12/29/2024,14,16105.14,2009.41,1105.78,3318.86,5651.6,2053.19,1966.3
12/29/2024,15,17063.34,2107.21,1167.57,3487.17,6207.92,2089.98,2003.49
12/29/2024,16,17675.09,2155.2,1154.9,3578.33,6641.29,2073.04,2072.33
12/29/2024,17,11235.95,1512.35,796.64,2826.25,3555.62,1413.48,1131.61
12/29/2024,18,1341.79,193.84,110.23,575.78,185.5,197.83,78.61
12/29/2024,19,0.58,0.0,0.0,0.01,0.17,0.0,0.4
12/29/2024,20,0.56,0.0,0.0,0.0,0.2,0.0,0.36
12/29/2024,21,0.56,0.0,0.0,0.0,0.21,0.0,0.35
12/29/2024,22,0.56,0.0,0.0,0.01,0.21,0.0,0.34
12/29/2024,23,0.78,0.0,0.0,0.02,0.3,0.0,0.46
12/29/2024,24,0.76,0.0,0.0,0.03,0.33,0.0,0.4
12/30/2024,1,0.75,0.0,0.0,0.02,0.36,0.0,0.37
12/30/2024,2,0.77,0.0,0.0,0.02,0.41,0.0,0.34
12/30/2024,3,0.76,0.0,0.0,0.02,0.4,0.0,0.34
12/30/2024,4,0.76,0.0,0.0,0.02,0.4,0.0,0.34
12/30/2024,5,0.75,0.0,0.0,0.01,0.39,0.0,0.35
12/30/2024,6,0.86,0.0,0.0,0.03,0.4,0.0,0.43
12/30/2024,7,0.89,0.0,0.0,0.03,0.35,0.0,0.51
12/30/2024,8,338.04,5.26,1.6,2.94,218.08,53.43,56.73
12/30/2024,9,4663.86,143.33,309.26,525.49,2338.4,553.44,793.94
12/30/2024,10,9294.41,303.95,1016.71,1441.8,4076.84,949.45,1505.66
12/30/2024,11,10401.58,378.81,1078.37,1725.46,4212.56,1356.72,1649.66
12/30/2024,12,9068.73,307.1,857.7,1391.22,3868.91,1228.71,1415.09
12/30/2024,13,8738.49,183.41,843.35,1471.07,3793.04,1168.21,1279.41
12/30/2024,14,10308.84,470.95,962.55,1522.7,4496.3,1444.14,1412.2
12/30/2024,15,12919.12,1141.19,1005.58,1850.84,5351.85,1986.38,1583.28
12/30/2024,16,13880.78,1272.04,1031.21,2075.01,5727.15,2126.71,1648.66
12/30/2024,17,10174.55,1162.5,762.87,2531.5,3241.28,1440.12,1036.28
12/30/2024,18,1310.44,157.35,98.28,590.65,179.75,205.89,78.52
12/30/2024,19,0.71,0.0,0.0,0.04,0.25,0.0,0.42
12/30/2024,20,0.67,0.0,0.0,0.02,0.29,0.0,0.36
12/30/2024,21,0.71,0.0,0.0,0.0,0.3,0.0,0.41
12/30/2024,22,0.71,0.0,0.0,0.01,0.3,0.0,0.4
12/30/2024,23,0.7,0.0,0.0,0.01,0.31,0.0,0.38
12/30/2024,24,0.68,0.0,0.0,0.02,0.3,0.0,0.36
12/31/2024,1,0.68,0.0,0.0,0.03,0.3,0.0,0.35
12/31/2024,2,0.68,0.0,0.0,0.02,0.31,0.0,0.35
12/31/2024,3,0.77,0.0,0.0,0.04,0.33,0.0,0.4
12/31/2024,4,0.75,0.0,0.0,0.02,0.37,0.0,0.36
12/31/2024,5,0.74,0.0,0.0,0.02,0.37,0.0,0.35
12/31/2024,6,0.85,0.0,0.0,0.02,0.47,0.0,0.36
12/31/2024,7,0.73,0.0,0.0,0.03,0.35,0.0,0.35
12/31/2024,8,373.65,8.81,1.48,3.06,256.04,45.85,58.41
12/31/2024,9,8254.13,819.86,345.05,1005.12,4005.99,1001.81,1076.3
12/31/2024,10,15134.56,1698.95,995.85,2443.21,6289.74,1862.99,1843.82
12/31/2024,11,15060.48,1683.04,1058.64,2433.01,6169.31,1834.38,1882.1
12/31/2024,12,18390.23,2079.47,1170.05,3460.66,7571.42,2011.07,2097.56
12/31/2024,13,18457.52,2063.18,1144.21,3397.96,7694.26,2072.04,2085.87
12/31/2024,14,18809.02,2102.43,1153.09,3463.05,7833.07,2115.77,2141.61
12/31/2024,15,19536.22,2200.19,1207.84,3609.8,8119.16,2168.88,2230.35
12/31/2024,16,19389.7,2230.19,1243.39,3692.17,7877.39,2128.32,2218.24
12/31/2024,17,11953.91,1602.99,770.42,2887.35,4008.47,1449.42,1235.26
12/31/2024,18,1447.51,223.91,98.39,596.62,230.45,201.64,96.5
12/31/2024,19,0.59,0.0,0.0,0.08,0.11,0.0,0.4
12/31/2024,20,0.61,0.0,0.0,0.01,0.24,0.0,0.36
12/31/2024,21,0.68,0.0,0.0,0.01,0.3,0.0,0.37
12/31/2024,22,0.68,0.0,0.0,0.01,0.3,0.0,0.37
12/31/2024,23,0.7,0.0,0.0,0.03,0.31,0.0,0.36
12/31/2024,24,0.7,0.0,0.0,0.01,0.32,0.0,0.37
01/01/2025,1,0.72,0.0,0.0,0.01,0.35,0.0,0.36
01/01/2025,2,0.75,0.0,0.0,0.02,0.36,0.0,0.37
01/01/2025,3,0.73,0.0,0.0,0.02,0.35,0.0,0.36
01/01/2025,4,0.75,0.0,0.0,0.02,0.37,0.0,0.36
01/01/2025,5,0.76,0.0,0.0,0.03,0.37,0.0,0.36
01/01/2025,6,0.76,0.0,0.0,0.02,0.37,0.0,0.37
01/01/2025,7,0.77,0.0,0.0,0.03,0.36,0.0,0.38
01/01/2025,8,428.29,6.43,0.73,3.36,319.68,40.5,57.59
01/01/2025,9,7637.49,615.91,186.64,599.12,4487.37,653.62,1094.83
01/01/2025,10,16645.43,1759.14,574.34,2238.05,8369.89,1440.57,2263.44
01/01/2025,11,18605.05,2068.59,682.6,3303.85,8542.47,1673.63,2333.91
01/01/2025,12,18483.28,2039.06,718.28,3351.27,8307.62,1854.34,2212.71
01/01/2025,13,17900.61,1968.93,749.42,3219.35,8025.09,1804.69,2133.13
01/01/2025,14,18145.88,2082.0,837.43,3269.92,8057.45,1737.66,2161.42
01/01/2025,15,18328.77,2127.45,904.14,3323.19,8224.3,1510.02,2239.67
01/01/2025,16,17581.49,2025.93,1028.27,3494.89,7744.67,1125.32,2162.41
01/01/2025,17,10459.31,1485.33,768.13,2775.12,3715.99,489.74,1225.0
01/01/2025,18,1240.92,202.84,113.01,601.42,189.15,45.17,89.33
01/01/2025,19,0.73,0.0,0.0,0.09,0.28,0.0,0.36
01/01/2025,20,0.73,0.0,0.0,0.02,0.35,0.0,0.36
01/01/2025,21,0.73,0.0,0.0,0.03,0.33,0.0,0.37
01/01/2025,22,0.71,0.0,0.0,0.01,0.33,0.0,0.37
01/01/2025,23,0.72,0.0,0.0,0.01,0.33,0.0,0.38
01/01/2025,24,0.69,0.0,0.0,0.0,0.34,0.0,0.35
01/02/2025,1,0.71,0.0,0.0,0.02,0.34,0.0,0.35
01/02/2025,2,0.73,0.0,0.0,0.02,0.36,0.0,0.35
01/02/2025,3,0.76,0.0,0.0,0.02,0.38,0.0,0.36
01/02/2025,4,0.78,0.0,0.0,0.01,0.42,0.0,0.35
01/02/2025,5,0.78,0.0,0.0,0.01,0.42,0.0,0.35
01/02/2025,6,0.79,0.0,0.0,0.02,0.42,0.0,0.35
01/02/2025,7,0.79,0.0,0.0,0.03,0.41,0.0,0.35
01/02/2025,8,171.09,9.41,1.44,2.24,118.95,2.32,36.73
01/02/2025,9,4445.49,790.75,301.64,911.31,1821.97,80.07,539.75
01/02/2025,10,10794.93,1592.3,1067.75,3184.54,3373.06,216.19,1361.09
01/02/2025,11,12375.01,1979.72,1126.82,3493.09,3744.58,491.56,1539.24
01/02/2025,12,12668.92,2074.47,1174.88,3398.35,4109.38,700.22,1211.62
01/02/2025,13,12334.16,2000.21,1139.5,3330.91,3759.73,879.12,1224.69
01/02/2025,14,12063.04,2017.17,1140.8,3371.94,3448.78,921.51,1162.84
01/02/2025,15,12452.68,2160.58,1207.3,3535.91,3371.13,1026.6,1151.16
01/02/2025,16,11526.53,2182.89,1234.69,3626.09,2506.25,907.99,1068.62
01/02/2025,17,7625.15,1595.97,767.03,2925.2,1096.97,522.47,717.51
01/02/2025,18,1190.25,224.85,127.04,635.14,51.94,79.21,72.07
01/02/2025,19,0.59,0.0,0.0,0.01,0.22,0.0,0.36
01/02/2025,20,0.61,0.0,0.0,0.01,0.23,0.0,0.37
01/02/2025,21,0.62,0.0,0.0,0.02,0.23,0.0,0.37
01/02/2025,22,0.73,0.0,0.0,0.02,0.33,0.0,0.38
01/02/2025,23,0.73,0.0,0.0,0.03,0.34,0.0,0.36
01/02/2025,24,0.76,0.0,0.0,0.02,0.38,0.0,0.36
01/03/2025,1,0.79,0.0,0.0,0.02,0.41,0.0,0.36
01/03/2025,2,0.79,0.0,0.0,0.02,0.41,0.0,0.36
01/03/2025,3,0.79,0.0,0.0,0.02,0.41,0.0,0.36
01/03/2025,4,0.79,0.0,0.0,0.01,0.41,0.0,0.37
01/03/2025,5,0.81,0.0,0.0,0.02,0.42,0.0,0.37
01/03/2025,6,0.82,0.0,0.0,0.03,0.41,0.0,0.38
01/03/2025,7,0.82,0.0,0.0,0.02,0.42,0.0,0.38
01/03/2025,8,118.98,5.08,1.26,2.08,99.55,3.24,7.77
01/03/2025,9,3749.88,526.59,328.44,934.44,1580.98,107.45,271.98
01/03/2025,10,10439.41,1290.52,1132.89,2970.89,3892.43,307.63,845.05
01/03/2025,11,12971.45,1165.85,1274.22,3525.05,5146.23,564.5,1295.6
01/03/2025,12,13424.49,1247.75,1204.96,3433.79,5462.78,656.51,1418.7
01/03/2025,13,13482.06,1454.91,1149.71,3323.76,5332.9,739.76,1481.02
01/03/2025,14,14129.19,1575.04,1171.02,3395.85,5624.95,900.59,1461.74
01/03/2025,15,14608.04,1612.29,1135.03,3562.56,5807.65,975.73,1514.78
01/03/2025,16,14398.03,1782.8,1103.37,3628.57,5531.2,911.38,1440.71
01/03/2025,17,8624.51,1320.4,839.46,2930.09,2150.54,642.8,741.22
01/03/2025,18,1200.61,197.54,122.7,637.92,113.32,80.03,49.1
01/03/2025,19,0.6,0.0,0.0,0.09,0.15,0.0,0.36
01/03/2025,20,0.5,0.0,0.0,0.03,0.17,0.0,0.3
01/03/2025,21,0.5,0.0,0.0,0.02,0.19,0.0,0.29
01/03/2025,22,0.53,0.0,0.0,0.02,0.19,0.0,0.32
01/03/2025,23,0.62,0.0,0.0,0.02,0.3,0.0,0.3
01/03/2025,24,0.6,0.0,0.0,0.01,0.31,0.0,0.28
01/04/2025,1,0.61,0.0,0.0,0.01,0.32,0.0,0.28
01/04/2025,2,0.61,0.0,0.0,0.0,0.33,0.0,0.28
01/04/2025,3,0.63,0.0,0.0,0.02,0.33,0.0,0.28
01/04/2025,4,0.66,0.0,0.0,0.01,0.36,0.0,0.29
01/04/2025,5,0.7,0.0,0.0,0.01,0.4,0.0,0.29
01/04/2025,6,0.71,0.0,0.0,0.01,0.41,0.0,0.29
01/04/2025,7,0.67,0.0,0.0,0.01,0.37,0.0,0.29
01/04/2025,8,81.45,1.12,0.03,1.66,61.2,8.18,9.26
01/04/2025,9,1667.31,92.24,49.54,509.36,748.79,91.82,175.56
01/04/2025,10,5403.57,440.46,181.88,2134.06,1737.42,409.73,500.02
01/04/2025,11,7522.53,997.73,452.72,2100.13,2481.3,701.37,789.28
01/04/2025,12,7016.82,960.03,785.3,1367.48,2436.72,654.91,812.38
01/04/2025,13,5960.22,454.34,726.72,1313.64,2087.12,643.16,735.24
01/04/2025,14,5644.65,281.49,648.69,1432.73,2093.13,436.5,752.11
01/04/2025,15,4729.61,239.45,492.3,1345.32,1688.47,405.6,558.47
01/04/2025,16,3631.47,172.54,350.15,1059.77,1482.03,323.35,243.63
01/04/2025,17,2832.27,159.4,318.68,1140.73,754.22,350.87,108.37
01/04/2025,18,810.97,49.25,77.64,469.46,91.4,96.83,26.39
01/04/2025,19,1.5,0.0,0.0,0.27,0.24,0.0,0.99
01/04/2025,20,1.25,0.0,0.0,0.03,0.31,0.0,0.91
01/04/2025,21,1.11,0.0,0.0,0.02,0.32,0.0,0.77
01/04/2025,22,0.88,0.0,0.0,0.02,0.33,0.0,0.53
01/04/2025,23,0.66,0.0,0.0,0.02,0.33,0.0,0.31
01/04/2025,24,0.65,0.0,0.0,0.02,0.37,0.0,0.26
01/05/2025,1,0.68,0.0,0.0,0.03,0.39,0.0,0.26
01/05/2025,2,0.62,0.0,0.0,0.01,0.35,0.0,0.26
01/05/2025,3,0.61,0.0,0.0,0.01,0.33,0.0,0.27
01/05/2025,4,0.67,0.0,0.0,0.01,0.39,0.0,0.27
01/05/2025,5,0.67,0.0,0.0,0.02,0.38,0.0,0.27
01/05/2025,6,0.68,0.0,0.0,0.02,0.39,0.0,0.27
01/05/2025,7,0.63,0.0,0.0,0.02,0.34,0.0,0.27
01/05/2025,8,74.7,3.57,1.25,1.83,41.3,22.49,4.26
01/05/2025,9,1868.78,58.93,242.94,540.78,606.63,342.64,76.86
01/05/2025,10,3423.2,152.33,709.83,442.94,1299.47,474.94,343.69
01/05/2025,11,4797.5,175.73,813.4,506.05,2048.83,441.09,812.4
01/05/2025,12,5894.25,173.42,933.58,613.36,2375.78,599.39,1198.72
01/05/2025,13,7033.01,264.8,995.46,934.48,2752.96,784.34,1300.97
01/05/2025,14,7905.21,310.45,1087.49,1373.98,2898.16,841.83,1393.3
01/05/2025,15,7999.69,284.19,1168.42,1172.48,3085.03,842.89,1446.68
01/05/2025,16,7496.83,197.59,1207.24,754.52,2977.22,905.63,1454.63
01/05/2025,17,5544.02,349.81,888.66,615.26,1873.77,835.15,981.37
01/05/2025,18,1348.54,164.56,137.77,455.85,242.25,225.03,123.08
01/05/2025,19,1.06,0.0,0.0,0.41,0.26,0.0,0.39
01/05/2025,20,0.91,0.0,0.0,0.02,0.28,0.0,0.61
01/05/2025,21,0.93,0.0,0.0,0.02,0.34,0.0,0.57
01/05/2025,22,0.73,0.0,0.0,0.02,0.35,0.0,0.36
01/05/2025,23,0.68,0.0,0.0,0.01,0.35,0.0,0.32
01/05/2025,24,0.62,0.0,0.0,0.02,0.34,0.0,0.26
01/06/2025,1,0.59,0.0,0.0,0.01,0.3,0.0,0.28
01/06/2025,2,0.58,0.0,0.0,0.01,0.28,0.0,0.29
01/06/2025,3,0.57,0.0,0.0,0.01,0.28,0.0,0.28
01/06/2025,4,0.58,0.0,0.0,0.01,0.28,0.0,0.29
01/06/2025,5,0.71,0.0,0.0,0.02,0.29,0.0,0.4
01/06/2025,6,0.7,0.0,0.0,0.02,0.29,0.0,0.39
01/06/2025,7,0.7,0.0,0.0,0.01,0.28,0.0,0.41
01/06/2025,8,442.96,7.53,1.53,2.24,302.1,69.33,60.23
01/06/2025,9,8917.03,841.06,357.61,992.33,4534.38,969.36,1222.29
01/06/2025,10,19382.38,2196.24,1234.72,3274.71,8491.14,1791.55,2394.02
01/06/2025,11,20958.22,2319.68,1354.76,3622.09,9027.92,2180.69,2453.08
01/06/2025,12,20054.44,2220.25,1275.17,3383.65,8782.8,2052.14,2340.43
01/06/2025,13,19083.09,2070.39,1181.3,3152.38,8475.37,1950.74,2252.91
01/06/2025,14,18971.53,2056.94,1156.21,2865.05,8531.49,2089.77,2272.07
01/06/2025,15,18893.41,1970.74,1001.73,2725.08,8688.54,2142.23,2365.09
01/06/2025,16,18625.78,1803.47,841.83,2752.26,8683.36,2171.7,2373.16
01/06/2025,17,11526.69,1065.36,615.37,2140.45,4816.42,1449.63,1439.46
01/06/2025,18,1394.01,147.27,69.92,482.36,355.55,209.46,129.45
01/06/2025,19,0.7,0.0,0.0,0.3,0.14,0.01,0.25
01/06/2025,20,0.47,0.0,0.0,0.03,0.25,0.0,0.19
01/06/2025,21,0.48,0.0,0.0,0.01,0.27,0.0,0.2
01/06/2025,22,0.49,0.0,0.0,0.01,0.27,0.0,0.21
01/06/2025,23,0.51,0.0,0.0,0.02,0.27,0.0,0.22
01/06/2025,24,0.5,0.0,0.0,0.01,0.27,0.0,0.22
01/07/2025,1,0.51,0.0,0.0,0.03,0.26,0.0,0.22
01/07/2025,2,0.51,0.0,0.0,0.01,0.28,0.0,0.22
01/07/2025,3,0.57,0.0,0.0,0.02,0.32,0.0,0.23
01/07/2025,4,0.52,0.0,0.0,0.02,0.27,0.0,0.23
01/07/2025,5,0.52,0.0,0.0,0.01,0.28,0.0,0.23
01/07/2025,6,0.56,0.0,0.0,0.03,0.28,0.0,0.25
01/07/2025,7,0.52,0.0,0.0,0.01,0.28,0.0,0.23
01/07/2025,8,401.7,3.82,0.9,2.59,291.76,51.3,51.33
01/07/2025,9,7251.13,497.59,227.56,839.15,3934.58,987.23,765.02
01/07/2025,10,16354.38,1522.26,818.28,2882.59,7312.19,1915.04,1904.02
01/07/2025,11,19213.61,1598.49,1023.67,3629.36,8661.38,1965.34,2335.37
01/07/2025,12,18564.35,1721.09,1058.36,3409.45,8186.84,1863.28,2325.33
01/07/2025,13,17905.28,1626.18,1097.28,3304.5,7754.93,1888.1,2234.29
01/07/2025,14,17523.14,1662.34,1125.63,3245.73,7709.56,1652.98,2126.9
01/07/2025,15,17136.2,1655.2,991.17,3463.74,7543.84,1376.15,2106.1
01/07/2025,16,15721.46,1649.17,756.93,3443.0,6699.56,1101.43,2071.37
01/07/2025,17,9000.88,1121.34,545.47,2109.13,3375.0,610.75,1239.19
01/07/2025,18,1117.73,144.21,97.36,445.96,217.59,91.61,121.0
01/07/2025,19,1.11,0.02,0.0,0.56,0.27,0.0,0.26
01/07/2025,20,0.63,0.0,0.0,0.02,0.29,0.0,0.32
01/07/2025,21,0.6,0.0,0.0,0.02,0.3,0.0,0.28
01/07/2025,22,0.61,0.0,0.0,0.02,0.31,0.0,0.28
01/07/2025,23,0.6,0.0,0.0,0.02,0.32,0.0,0.26
01/07/2025,24,0.56,0.0,0.0,0.02,0.33,0.0,0.21
01/08/2025,1,0.6,0.0,0.0,0.02,0.37,0.0,0.21
01/08/2025,2,0.61,0.0,0.0,0.02,0.37,0.0,0.22
01/08/2025,3,0.58,0.0,0.0,0.01,0.32,0.0,0.25
01/08/2025,4,0.61,0.0,0.0,0.02,0.31,0.0,0.28
01/08/2025,5,0.6,0.0,0.0,0.02,0.3,0.0,0.28
01/08/2025,6,0.58,0.0,0.0,0.02,0.33,0.0,0.23
01/08/2025,7,0.57,0.0,0.0,0.02,0.33,0.0,0.22
01/08/2025,8,156.88,3.68,0.34,1.9,112.91,3.59,34.46
01/08/2025,9,3455.97,266.57,145.69,468.59,1885.92,115.25,573.95
01/08/2025,10,8036.59,846.46,731.8,1482.21,3565.56,295.95,1114.61
01/08/2025,11,9835.14,1294.39,1033.65,1593.01,4171.97,498.08,1244.04
01/08/2025,12,10772.31,1538.07,971.7,1623.81,4632.88,715.93,1289.92
01/08/2025,13,11181.89,1367.74,1067.43,1561.7,5006.05,827.74,1351.23
01/08/2025,14,11240.74,1362.09,1140.41,1653.82,4969.44,752.22,1362.76
01/08/2025,15,10595.9,1244.93,1163.31,1519.86,4808.01,627.06,1232.73
01/08/2025,16,8790.45,1169.54,1011.7,1262.4,3885.17,445.43,1016.21
01/08/2025,17,4783.04,914.09,773.94,475.13,1847.18,211.02,561.68
01/08/2025,18,528.49,84.12,125.2,100.79,128.89,34.3,55.19
01/08/2025,19,0.39,0.0,0.0,0.0,0.16,0.0,0.23
01/08/2025,20,0.51,0.0,0.0,0.01,0.27,0.0,0.23
01/08/2025,21,0.52,0.0,0.0,0.01,0.27,0.0,0.24
01/08/2025,22,0.52,0.0,0.0,0.0,0.28,0.0,0.24
01/08/2025,23,0.55,0.0,0.0,0.0,0.29,0.0,0.26
01/08/2025,24,0.59,0.0,0.0,0.01,0.34,0.0,0.24
01/09/2025,1,0.59,0.0,0.0,0.01,0.34,0.0,0.24
01/09/2025,2,0.57,0.0,0.0,0.0,0.33,0.0,0.24
01/09/2025,3,0.59,0.0,0.0,0.01,0.34,0.0,0.24
01/09/2025,4,0.59,0.0,0.0,0.01,0.33,0.0,0.25
01/09/2025,5,0.58,0.0,0.0,0.01,0.33,0.0,0.24
01/09/2025,6,0.6,0.0,0.0,0.01,0.34,0.0,0.25
01/09/2025,7,0.63,0.0,0.0,0.02,0.35,0.0,0.26
01/09/2025,8,33.4,0.17,0.0,0.07,28.12,1.76,3.28
01/09/2025,9,714.4,11.61,3.6,241.48,346.59,72.98,38.14
01/09/2025,10,2501.89,84.92,26.37,1397.54,698.77,181.47,112.82
01/09/2025,11,3884.33,165.83,88.5,2212.09,947.35,262.68,207.88
01/09/2025,12,4962.33,176.09,202.18,3062.86,875.91,304.99,340.3
01/09/2025,13,4885.54,228.69,242.85,2903.48,916.75,270.03,323.74
01/09/2025,14,3962.61,233.09,220.8,2414.35,641.96,224.58,227.83
01/09/2025,15,3559.12,194.97,181.85,2446.9,413.21,164.67,157.52
01/09/2025,16,2678.51,179.38,137.51,1893.42,276.13,109.17,82.9
01/09/2025,17,1790.41,95.01,86.82,1416.4,108.97,59.54,23.67
01/09/2025,18,423.45,19.31,23.94,368.34,3.44,7.36,1.06
01/09/2025,19,0.63,0.0,0.0,0.09,0.27,0.0,0.27
01/09/2025,20,0.56,0.0,0.0,0.0,0.27,0.0,0.29
01/09/2025,21,0.54,0.0,0.0,0.01,0.27,0.0,0.26
01/09/2025,22,0.58,0.0,0.0,0.01,0.3,0.0,0.27
01/09/2025,23,0.56,0.0,0.0,0.0,0.32,0.0,0.24
01/09/2025,24,0.58,0.0,0.0,0.01,0.33,0.0,0.24
01/10/2025,1,0.59,0.0,0.0,0.01,0.34,0.0,0.24
01/10/2025,2,0.59,0.0,0.0,0.01,0.34,0.0,0.24
01/10/2025,3,0.59,0.0,0.0,0.0,0.35,0.0,0.24
01/10/2025,4,0.6,0.0,0.0,0.01,0.35,0.0,0.24
01/10/2025,5,0.61,0.0,0.0,0.02,0.35,0.0,0.24
01/10/2025,6,0.68,0.0,0.0,0.02,0.36,0.0,0.3
01/10/2025,7,0.63,0.0,0.0,0.01,0.36,0.0,0.26
01/10/2025,8,64.52,0.97,1.11,1.41,28.79,24.54,7.7
01/10/2025,9,2418.11,378.79,274.93,598.79,433.9,606.14,125.56
01/10/2025,10,6924.23,1107.34,907.48,2038.2,1301.92,1366.26,203.03
01/10/2025,11,9112.1,1473.6,1133.96,2895.75,1926.2,1295.37,387.22
01/10/2025,12,9986.04,1977.09,1281.34,3109.8,2006.08,1131.81,479.92
01/10/2025,13,9871.99,1879.99,1230.77,2962.9,1979.29,1161.2,657.84
01/10/2025,14,9201.96,1816.37,1157.19,2797.17,1604.49,1204.07,622.67
01/10/2025,15,9401.23,1892.01,1299.98,2908.5,1224.58,1346.99,729.17
01/10/2025,16,10548.91,2183.79,1476.42,3894.44,828.18,1330.82,835.26
01/10/2025,17,8832.15,1917.24,1146.1,3420.12,531.89,1098.04,718.76
01/10/2025,18,1992.7,367.99,211.95,980.62,68.13,236.97,127.04
01/10/2025,19,2.4,0.02,0.03,1.82,0.26,0.02,0.25
01/10/2025,20,0.62,0.0,0.01,0.01,0.35,0.0,0.25
01/10/2025,21,0.61,0.0,0.01,0.01,0.34,0.0,0.25
01/10/2025,22,0.61,0.0,0.01,0.02,0.34,0.0,0.24
01/10/2025,23,0.61,0.0,0.01,0.01,0.34,0.0,0.25
01/10/2025,24,0.6,0.0,0.01,0.01,0.34,0.0,0.24
01/11/2025,1,0.61,0.0,0.01,0.02,0.34,0.0,0.24
01/11/2025,2,0.62,0.0,0.01,0.02,0.34,0.0,0.25
01/11/2025,3,0.61,0.0,0.01,0.0,0.34,0.0,0.26
01/11/2025,4,0.58,0.0,0.01,0.0,0.32,0.0,0.25
01/11/2025,5,0.72,0.0,0.01,0.01,0.35,0.0,0.35
01/11/2025,6,0.94,0.0,0.01,0.02,0.34,0.0,0.57
01/11/2025,7,0.91,0.0,0.01,0.02,0.33,0.0,0.55
01/11/2025,8,470.72,8.22,1.71,2.4,336.35,58.04,64.0
01/11/2025,9,8845.82,672.41,369.03,922.19,4656.7,959.86,1265.63
01/11/2025,10,18798.52,2019.06,1133.11,2706.95,8673.5,1686.91,2578.99
01/11/2025,11,19728.75,2263.29,1227.8,2989.09,8912.07,1779.49,2557.01
01/11/2025,12,18683.75,2023.77,1263.27,2658.11,8624.42,1662.49,2451.69
01/11/2025,13,17592.6,1755.33,1197.45,2390.76,8386.76,1586.76,2275.54
01/11/2025,14,15942.26,1523.4,1111.04,2328.98,7403.93,1695.99,1878.92
01/11/2025,15,14869.86,1367.7,1162.9,2259.44,6417.28,1839.98,1822.56
01/11/2025,16,13850.56,1213.69,1194.11,1961.04,5983.43,1684.22,1814.07
01/11/2025,17,10513.23,1219.02,897.97,1788.75,3918.21,1481.54,1207.74
01/11/2025,18,2482.44,348.06,159.36,928.3,508.07,361.68,176.97
01/11/2025,19,2.77,0.03,0.0,2.2,0.26,0.02,0.26
01/11/2025,20,0.63,0.0,0.0,0.02,0.37,0.0,0.24
01/11/2025,21,0.58,0.0,0.0,0.0,0.34,0.0,0.24
01/11/2025,22,0.58,0.0,0.0,0.0,0.34,0.0,0.24
01/11/2025,23,0.55,0.0,0.0,0.0,0.31,0.0,0.24
01/11/2025,24,0.59,0.0,0.0,0.0,0.35,0.0,0.24
01/12/2025,1,0.59,0.0,0.0,0.0,0.35,0.0,0.24
01/12/2025,2,0.59,0.0,0.0,0.01,0.34,0.0,0.24
01/12/2025,3,0.6,0.0,0.0,0.02,0.34,0.0,0.24
01/12/2025,4,0.63,0.0,0.0,0.01,0.37,0.0,0.25
01/12/2025,5,0.66,0.0,0.0,0.02,0.4,0.0,0.24
01/12/2025,6,0.66,0.0,0.0,0.01,0.4,0.0,0.25
01/12/2025,7,0.66,0.0,0.0,0.0,0.4,0.0,0.26
01/12/2025,8,256.48,6.73,1.49,1.91,147.04,36.62,62.69
01/12/2025,9,6625.02,844.23,323.76,903.19,2626.65,723.85,1203.34
01/12/2025,10,15247.19,2188.01,1090.15,2901.15,5127.86,1537.58,2402.44
01/12/2025,11,16451.54,2322.84,1193.44,3131.23,5490.42,1830.51,2483.1
01/12/2025,12,16396.72,2257.7,1143.95,3166.77,5534.95,1900.21,2393.14
01/12/2025,13,16256.51,2183.8,1200.72,3209.46,5538.51,1816.66,2307.36
01/12/2025,14,16702.19,2210.29,1273.64,3376.49,5743.01,1800.18,2298.58
